client,location,product,quantity,customerFeedback,date
Larissa,São Sebastião,Abóbora,56,Bom,2026-04-14 14:05:00
Larissa,São Sebastião,Manga,66,Bom,2026-02-17 06:30:00
Larissa,São Sebastião,Abacate,97,Regular,2025-09-14 10:02:00
Larissa,São Sebastião,Sobradinho,92,Ruim,2025-07-16 01:02:00
Larissa,São Sebastião,Pitaia,63,Bom,2025-11-03 23:50:00
Larissa,São Sebastião,Cebola,69,Regular,2025-09-25 00:47:00
Larissa,São Sebastião,Mandioca,52,Regular,2026-04-11 05:32:00
Larissa,São Sebastião,Quiabo,53,Regular,2026-02-09 12:35:00
Larissa,São Sebastião,Maracujá Pérola,94,Bom,2025-09-09 05:40:00
Larissa,São Sebastião,Pitaia,52,Bom,2026-03-03 23:44:00
Larissa,São Sebastião,Tangerina,96,Péssimo,2025-08-31 07:59:00
Larissa,São Sebastião,Abacate,63,Péssimo,2025-07-19 18:18:00
Larissa,São Sebastião,Maracujá Pérola,71,Regular,2025-11-02 16:15:00
Larissa,São Sebastião,Manga,59,Excelente,2025-10-03 05:47:00
Larissa,São Sebastião,Morango,80,Excelente,2025-11-22 18:36:00
Larissa,São Sebastião,Tomate,91,Bom,2026-01-12 03:23:00
Larissa,São Sebastião,Tomate,78,Regular,2026-02-14 10:32:00
Larissa,São Sebastião,Cebolinha,10,Regular,2026-04-01 00:39:00
Larissa,São Sebastião,Tangerina,59,Regular,2025-09-06 18:34:00
Larissa,São Sebastião,Morango,80,Regular,2025-07-22 16:12:00
Larissa,São Sebastião,Tomate,69,Ruim,2026-02-09 04:58:00
Larissa,São Sebastião,Limão,73,Excelente,2025-12-25 11:30:00
Larissa,São Sebastião,Tomate,72,Bom,2026-05-01 14:30:00
Larissa,São Sebastião,Maracujá Pérola,61,Regular,2025-10-28 16:23:00
Larissa,São Sebastião,Cebola,55,Regular,2025-10-20 03:05:00
Larissa,São Sebastião,Abóbora menina,2,Excelente,2026-02-10 02:50:00
Larissa,São Sebastião,Mandioca,80,Excelente,2025-07-17 23:50:00
Larissa,São Sebastião,Abacate,85,Excelente,2025-07-23 07:17:00
Mariana,Tabatinga,Taquara,58,Péssimo,2026-03-26 19:32:00
Mariana,Tabatinga,Pitaia,84,Bom,2025-07-26 04:12:00
Mariana,Tabatinga,Pitaia,71,Excelente,2025-06-24 09:48:00
Mariana,Tabatinga,Taquara,91,Péssimo,2025-07-02 08:27:00
Mariana,Tabatinga,Goiaba,56,Ruim,2026-05-18 04:07:00
Mariana,Tabatinga,Maracujá Pérola,70,Péssimo,2025-08-17 17:50:00
Mariana,Tabatinga,Cebola,50,Excelente,2026-04-12 07:41:00
Mariana,Tabatinga,Chuchu,72,Excelente,2025-12-21 00:06:00
Mariana,Tabatinga,Tangerina,97,Ruim,2025-06-08 12:43:00
Mariana,Tabatinga,Chuchu,50,Excelente,2025-07-09 17:21:00
Mariana,Tabatinga,Mandioca,76,Ruim,2025-07-05 14:17:00
Mariana,Tabatinga,Maracujá Pérola,92,Péssimo,2026-04-29 20:34:00
Mariana,Tabatinga,Goiaba,80,Bom,2026-05-16 04:53:00
Mariana,Tabatinga,Taquara,89,Péssimo,2025-12-20 17:14:00
Mariana,Tabatinga,Mandioca,77,Péssimo,2025-10-29 00:32:00
Mariana,Tabatinga,Taquara,92,Excelente,2025-10-28 17:20:00
Mariana,Tabatinga,Banana,66,Ruim,2025-10-06 07:49:00
Mariana,Tabatinga,Pitaia,81,Ruim,2025-08-04 22:20:00
Mariana,Tabatinga,Pitaia,59,Péssimo,2025-09-11 06:41:00
Mariana,Tabatinga,Maracujá Pérola,50,Regular,2025-09-15 16:20:00
Mariana,Tabatinga,Pitaia,82,Péssimo,2026-04-07 00:39:00
Mariana,Tabatinga,Tangerina,63,Ruim,2025-07-17 17:49:00
Mariana,Tabatinga,Cebola,77,Bom,2026-03-20 21:35:00
Mariana,Tabatinga,Tangerina,59,Excelente,2025-06-19 03:28:00
Mariana,Tabatinga,Uva,63,Ruim,2025-12-25 05:03:00
Mariana,Tabatinga,Cebola,63,Excelente,2026-02-26 04:24:00
Mariana,Tabatinga,Tangerina,67,Péssimo,2025-08-06 11:07:00
Mariana,Tabatinga,Chuchu,56,Bom,2025-11-11 01:40:00
Mariana,Tabatinga,Maracujá Pérola,80,Ruim,2025-07-30 22:56:00
Mariana,Tabatinga,Repolho,72,Bom,2026-02-08 10:44:00
Mariana,Tabatinga,Jardim,8,Ruim,2025-08-06 07:23:00
Mariana,Tabatinga,Cenoura,70,Excelente,2025-11-29 19:05:00
Mariana,Tabatinga,Batata-doce,50,Ruim,2025-07-17 18:21:00
Mariana,Tabatinga,Repolho,89,Ruim,2025-12-05 19:59:00
Mariana,Tabatinga,Jardim,2,Regular,2026-05-18 06:26:00
Mariana,Tabatinga,Banana,70,Péssimo,2025-10-11 13:41:00
Mariana,Tabatinga,Manga,85,Péssimo,2025-10-10 04:51:00
Mariana,Tabatinga,Taquara,89,Regular,2025-08-31 14:50:00
Mariana,Tabatinga,Chuchu,90,Ruim,2026-05-14 15:20:00
Mariana,Tabatinga,Cebola,80,Péssimo,2025-12-11 22:45:00
Mariana,Tabatinga,Maracujá Pérola,63,Regular,2025-08-17 18:14:00
Mariana,Tabatinga,Batata-doce,92,Regular,2025-08-22 10:50:00
Mariana,Tabatinga,Maracujá Pérola,78,Péssimo,2025-07-29 14:12:00
Mariana,Tabatinga,Chuchu,55,Ruim,2025-10-03 03:19:00
Mariana,Tabatinga,Chuchu,51,Regular,2026-05-26 09:17:00
Mariana,Tabatinga,Repolho,56,Ruim,2025-12-28 06:41:00
Mariana,Tabatinga,Tangerina,76,Regular,2026-02-09 23:07:00
Mariana,Tabatinga,Batata-doce,63,Excelente,2025-10-25 13:31:00
Mariana,Tabatinga,Manga,57,Excelente,2025-12-14 00:44:00
Mariana,Tabatinga,Jiló,65,Bom,2025-10-05 04:11:00
Mariana,Tabatinga,Taquara,94,Péssimo,2026-02-24 01:20:00
Mariana,Tabatinga,Chuchu,97,Bom,2025-06-09 10:55:00
Mariana,Tabatinga,Banana,56,Péssimo,2025-09-30 02:51:00
Mariana,Tabatinga,Banana,57,Péssimo,2025-12-26 20:06:00
Mariana,Tabatinga,Manga,62,Regular,2026-04-27 21:58:00
Mariana,Tabatinga,Cebola,91,Ruim,2025-09-15 21:31:00
Mariana,Tabatinga,Maracujá,63,Bom,2026-04-13 19:48:00
Mariana,Tabatinga,Tangerina,86,Excelente,2025-10-03 22:27:00
Mariana,Tabatinga,Batata-doce,51,Regular,2026-05-24 04:19:00
Mariana,Tabatinga,Banana,87,Excelente,2025-09-20 08:34:00
Mariana,Tabatinga,Batata-doce,96,Regular,2026-02-24 11:43:00
Mariana,Tabatinga,Taquara,61,Bom,2025-12-26 10:54:00
Mariana,Tabatinga,Taquara,70,Excelente,2025-07-10 23:59:00
Mariana,Tabatinga,Chuchu,53,Regular,2026-05-10 16:00:00
Mariana,Tabatinga,Pitaia,93,Bom,2025-06-18 21:07:00
Mariana,Tabatinga,Taquara,94,Excelente,2026-05-22 02:15:00
Mariana,Tabatinga,Banana,68,Excelente,2025-10-27 19:33:00
Mariana,Tabatinga,Maracujá Pérola,71,Regular,2025-06-20 17:19:00
Mariana,Tabatinga,Cebola,66,Péssimo,2025-07-31 01:05:00
Mariana,Tabatinga,Cenoura,99,Péssimo,2026-03-10 07:55:00
Mariana,Tabatinga,Manga,95,Péssimo,2026-03-04 14:53:00
Mariana,Tabatinga,Pitaia,87,Excelente,2025-11-26 16:22:00
Mariana,Tabatinga,Tabatinga,9,Bom,2025-10-28 23:48:00
Mariana,Tabatinga,Mandioca,62,Péssimo,2026-01-13 18:33:00
Mariana,Tabatinga,Cebola,59,Ruim,2026-03-07 04:44:00
Mariana,Tabatinga,Taquara,64,Excelente,2025-06-25 13:33:00
Mariana,Tabatinga,Tangerina,63,Bom,2025-11-18 14:46:00
Mariana,Tabatinga,Pitaia,97,Ruim,2026-03-15 20:30:00
Mariana,Tabatinga,Manga,53,Bom,2025-09-20 21:45:00
Mariana,Tabatinga,Repolho,67,Péssimo,2026-02-22 04:44:00
Mariana,Tabatinga,Taquara,83,Excelente,2025-08-16 12:23:00
Mariana,Tabatinga,Abóbora japonesa - Tetsukabut,93,Péssimo,2026-03-12 09:25:00
Mariana,Tabatinga,Pitaia,55,Ruim,2025-06-21 00:25:00
Mariana,Tabatinga,Maracujá Pérola,67,Regular,2026-05-10 11:13:00
Mariana,Tabatinga,Maracujá,83,Ruim,2025-06-14 11:26:00
Mariana,Tabatinga,Mandioca,81,Ruim,2025-09-03 20:10:00
Mariana,Tabatinga,Cenoura,72,Péssimo,2025-08-05 07:40:00
Mariana,Tabatinga,Maracujá Pérola,92,Regular,2025-08-30 04:57:00
Mariana,Tabatinga,Maracujá Pérola,80,Ruim,2025-12-14 08:04:00
Mariana,Tabatinga,Cebola,94,Regular,2025-11-08 01:21:00
Mariana,Tabatinga,Limão,70,Regular,2025-05-29 23:34:00
Mariana,Tabatinga,Tabatinga,3,Regular,2025-07-16 09:55:00
Mariana,Tabatinga,Chuchu,66,Regular,2025-08-03 01:37:00
Mariana,Tabatinga,Batata-doce,100,Péssimo,2025-06-10 05:56:00
Mariana,Tabatinga,Jiló,97,Ruim,2026-05-05 08:39:00
Mariana,Tabatinga,Cebola,57,Bom,2025-11-21 17:54:00
Mariana,Tabatinga,Maracujá,86,Excelente,2025-06-05 22:22:00
Mariana,Tabatinga,Uva,71,Regular,2025-07-16 19:00:00
Mariana,Tabatinga,Maracujá,93,Ruim,2025-06-10 07:35:00
Mariana,Tabatinga,Limão,96,Regular,2025-08-13 12:00:00
Natália,Taquara,Maracujá,77,Péssimo,2025-10-21 05:57:00
Natália,Taquara,Tangerina,81,Excelente,2025-07-09 00:57:00
Natália,Taquara,Manga,95,Bom,2026-01-02 21:24:00
Natália,Taquara,Limão,74,Excelente,2025-12-01 06:33:00
Natália,Taquara,Manga,86,Ruim,2025-06-17 08:44:00
Natália,Taquara,Abacate,78,Péssimo,2025-12-09 18:31:00
Natália,Taquara,Abacate,90,Excelente,2025-12-28 22:07:00
Natália,Taquara,Tangerina,57,Bom,2026-01-10 20:48:00
Natália,Taquara,Abóbora italiana,55,Regular,2025-10-22 08:28:00
Natália,Taquara,Berinjela,75,Ruim,2025-07-24 19:52:00
Natália,Taquara,Vargem Bonita,54,Excelente,2025-11-27 19:09:00
Natália,Taquara,Limão,54,Regular,2026-01-02 16:55:00
Natália,Taquara,Manga,56,Regular,2026-02-09 04:20:00
Natália,Taquara,Graviola,6,Péssimo,2026-05-18 09:32:00
Natália,Taquara,Berinjela,80,Regular,2025-09-08 19:07:00
Natália,Taquara,Abacate,50,Péssimo,2026-03-06 06:49:00
Natália,Taquara,Banana,89,Ruim,2026-03-26 00:05:00
Natália,Taquara,Tangerina,82,Ruim,2025-09-25 23:57:00
Natália,Taquara,Abacate,68,Regular,2025-12-26 16:35:00
Natália,Taquara,Manga,82,Bom,2025-12-06 20:39:00
Natália,Taquara,Pitaia,65,Excelente,2026-05-20 01:04:00
Natália,Taquara,Milho doce,10,Excelente,2026-02-17 13:35:00
Natália,Taquara,Couve-flor,55,Bom,2025-12-21 22:17:00
Natália,Taquara,Couve-flor,63,Excelente,2025-10-01 01:52:00
Natália,Taquara,Manga,56,Ruim,2025-10-05 01:47:00
Natália,Taquara,Couve-flor,79,Regular,2025-11-15 23:56:00
Natália,Taquara,Abacate,63,Excelente,2025-08-10 15:21:00
Natália,Taquara,Couve-flor,72,Excelente,2025-11-07 14:41:00
Natália,Taquara,Pepino,91,Regular,2026-04-10 08:23:00
Natália,Taquara,Graviola,7,Ruim,2025-06-10 00:43:00
Natália,Taquara,Vargem Bonita,77,Regular,2026-05-10 06:04:00
Natália,Taquara,Abacate,95,Excelente,2025-07-15 22:30:00
Natália,Taquara,Pitaia,67,Regular,2026-01-02 04:28:00
Natália,Taquara,Pitaia,91,Péssimo,2025-11-26 01:12:00
Natália,Taquara,Manga,62,Bom,2025-10-23 16:04:00
Natália,Taquara,Pepino,87,Bom,2025-09-06 23:20:00
Natália,Taquara,Maracujá,74,Ruim,2025-06-26 11:51:00
Natália,Taquara,Limão,81,Regular,2025-10-14 17:53:00
Natália,Taquara,Vargem Bonita,51,Ruim,2025-07-30 01:07:00
Natália,Taquara,Limão,95,Excelente,2025-12-25 05:39:00
Natália,Taquara,Abóbora italiana,76,Bom,2026-05-25 21:40:00
Natália,Taquara,Abóbora italiana,69,Excelente,2026-04-08 14:52:00
Natália,Taquara,Graviola,1,Péssimo,2025-12-10 19:52:00
Natália,Taquara,Batata-doce,2,Ruim,2026-03-28 23:15:00
Natália,Taquara,Milho doce,6,Excelente,2026-03-25 15:51:00
Natália,Taquara,Acerola,66,Excelente,2025-07-13 20:11:00
Natália,Taquara,Manga,91,Ruim,2025-09-17 12:59:00
Natália,Taquara,Manga,56,Bom,2026-02-12 09:42:00
Natália,Taquara,Berinjela,87,Regular,2026-02-01 22:50:00
Natália,Taquara,Abacate,62,Péssimo,2026-03-14 06:34:00
Natália,Taquara,Banana,67,Péssimo,2025-11-12 11:28:00
Natália,Taquara,Milho doce,8,Bom,2026-03-10 15:58:00
Natália,Taquara,Abóbora italiana,69,Excelente,2026-02-10 08:17:00
Natália,Taquara,Tangerina,57,Péssimo,2025-10-27 21:45:00
Natália,Taquara,Laranja,79,Excelente,2025-08-16 19:22:00
Natália,Taquara,Laranja,61,Ruim,2026-04-15 20:02:00
Natália,Taquara,Abóbora italiana,71,Bom,2026-03-17 02:10:00
Natália,Taquara,Milho doce,6,Regular,2026-05-01 15:43:00
Natália,Taquara,Abóbora italiana,83,Ruim,2025-12-26 20:04:00
Natália,Taquara,Acerola,52,Bom,2025-08-26 04:49:00
Natália,Taquara,Limão,55,Bom,2025-09-06 19:37:00
Natália,Taquara,Couve-flor,66,Péssimo,2026-01-29 16:04:00
Natália,Taquara,Milho doce,4,Ruim,2025-09-03 23:24:00
Natália,Taquara,Milho doce,6,Ruim,2026-01-08 10:49:00
Natália,Taquara,Pitaia,52,Bom,2025-12-14 13:02:00
Natália,Taquara,Abacate,69,Regular,2025-11-10 14:52:00
Natália,Taquara,Pepino,60,Ruim,2025-08-10 01:40:00
Natália,Taquara,Couve-flor,50,Péssimo,2025-12-25 21:11:00
Natália,Taquara,Abóbora italiana,55,Excelente,2025-07-23 02:48:00
Natália,Taquara,Abóbora italiana,59,Ruim,2025-10-16 06:28:00
Natália,Taquara,Batata-doce,8,Péssimo,2025-12-06 22:26:00
Natália,Taquara,Maracujá,52,Bom,2025-06-30 23:10:00
Natália,Taquara,Limão,56,Excelente,2026-03-20 10:22:00
Natália,Taquara,Banana,88,Regular,2025-11-24 06:27:00
Natália,Taquara,Batata-doce,3,Bom,2025-06-03 20:28:00
Natália,Taquara,Batata-doce,5,Péssimo,2026-03-18 10:04:00
Natália,Taquara,Laranja,93,Regular,2025-12-15 04:13:00
Natália,Taquara,Pitaia,88,Regular,2025-07-15 21:48:00
Natália,Taquara,Pepino,78,Bom,2026-02-08 05:00:00
Natália,Taquara,Milho doce,4,Regular,2025-08-13 15:32:00
Natália,Taquara,Abóbora italiana,84,Excelente,2025-09-05 19:32:00
Natália,Taquara,Abacate,62,Regular,2026-01-03 06:13:00
Natália,Taquara,Berinjela,57,Excelente,2025-07-26 02:15:00
Natália,Taquara,Chuchu,78,Excelente,2025-10-05 11:50:00
Natália,Taquara,Repolho,94,Excelente,2025-10-04 20:42:00
Natália,Taquara,Berinjela,71,Regular,2025-11-22 04:04:00
Natália,Taquara,Abacate,56,Ruim,2025-09-29 20:47:00
Natália,Taquara,Milho doce,7,Ruim,2026-05-22 10:13:00
Natália,Taquara,Pepino,100,Regular,2025-12-02 21:48:00
Natália,Taquara,Repolho,62,Péssimo,2026-01-25 22:58:00
Natália,Taquara,Caqui,99,Péssimo,2025-10-13 06:05:00
Natália,Taquara,Vargem Bonita,88,Bom,2025-11-05 01:04:00
Natália,Taquara,Batata-doce,6,Excelente,2025-07-01 21:15:00
Natália,Taquara,Laranja,80,Excelente,2025-07-17 14:41:00
Natália,Taquara,Manga,52,Regular,2025-12-09 14:21:00
Natália,Taquara,Maracujá,97,Regular,2026-01-18 03:54:00
Natália,Taquara,Couve-flor,79,Excelente,2025-07-31 04:43:00
Natália,Taquara,Banana,53,Regular,2025-05-30 08:05:00
Natália,Taquara,Milho doce,2,Bom,2025-12-19 06:10:00
Natália,Taquara,Couve-flor,65,Regular,2026-01-09 16:05:00
Olívia,Vargem Bonita,Maracujá Pérola,52,Regular,2025-12-01 20:27:00
Olívia,Vargem Bonita,Abacate,81,Excelente,2026-05-22 01:15:00
Olívia,Vargem Bonita,Couve,99,Regular,2025-11-08 03:48:00
Olívia,Vargem Bonita,Abacate,68,Excelente,2025-09-28 02:12:00
Olívia,Vargem Bonita,Abacate,71,Excelente,2026-02-28 05:12:00
Olívia,Vargem Bonita,Maracujá Pérola,90,Ruim,2025-11-12 22:12:00
Olívia,Vargem Bonita,Brócolis - Ramoso,77,Bom,2026-05-18 00:08:00
Olívia,Vargem Bonita,Brócolis - Cabeça Única,53,Péssimo,2026-05-19 22:26:00
Olívia,Vargem Bonita,Repolho,93,Péssimo,2025-12-08 13:22:00
Olívia,Vargem Bonita,Couve,78,Excelente,2026-05-23 19:48:00
Olívia,Vargem Bonita,Brócolis - Cabeça Única,55,Ruim,2025-06-25 11:37:00
Olívia,Vargem Bonita,Maracujá Pérola,60,Ruim,2026-02-27 03:40:00
Olívia,Vargem Bonita,Brócolis - Ramoso,87,Péssimo,2026-01-13 13:00:00
Olívia,Vargem Bonita,Pimentão,68,Ruim,2025-07-25 13:31:00
Olívia,Vargem Bonita,Maracujá,70,Bom,2025-09-01 15:57:00
Olívia,Vargem Bonita,Abacate,51,Péssimo,2025-07-05 13:28:00
Olívia,Vargem Bonita,Laranja,54,Bom,2025-09-05 05:49:00
Olívia,Vargem Bonita,Brócolis - Cabeça Única,73,Ruim,2025-10-01 10:45:00
Olívia,Vargem Bonita,Brócolis - Ramoso,59,Ruim,2025-06-15 16:56:00
Olívia,Vargem Bonita,Couve,56,Bom,2025-11-01 01:17:00
Olívia,Vargem Bonita,Abacate,66,Ruim,2025-11-08 02:34:00
Olívia,Vargem Bonita,Alface,58,Bom,2025-08-14 17:53:00
Olívia,Vargem Bonita,Pimentão,60,Excelente,2026-05-26 21:10:00
Olívia,Vargem Bonita,Laranja,53,Regular,2026-04-27 14:57:00
Olívia,Vargem Bonita,Maracujá Pérola,63,Excelente,2025-09-20 19:42:00
Olívia,Vargem Bonita,Brócolis - Ramoso,73,Bom,2026-01-02 22:41:00
Olívia,Vargem Bonita,Laranja,89,Péssimo,2025-07-14 12:17:00
Olívia,Vargem Bonita,Brócolis - Ramoso,95,Excelente,2026-04-07 23:04:00
Olívia,Vargem Bonita,Brócolis - Ramoso,89,Excelente,2026-03-25 07:50:00
Olívia,Vargem Bonita,Uva,84,Excelente,2025-08-31 03:51:00
Olívia,Vargem Bonita,Alface,52,Bom,2025-07-05 18:34:00
Olívia,Vargem Bonita,Banana,60,Péssimo,2025-12-07 06:05:00
Olívia,Vargem Bonita,Brócolis - Ramoso,50,Ruim,2025-09-22 02:03:00
Olívia,Vargem Bonita,Maracujá,72,Bom,2026-04-08 23:27:00
Olívia,Vargem Bonita,Repolho,56,Bom,2025-10-22 02:33:00
Olívia,Vargem Bonita,Mandioca,87,Regular,2025-06-27 15:03:00
Olívia,Vargem Bonita,Cebolinha,86,Ruim,2025-10-10 20:56:00
Olívia,Vargem Bonita,Abacate,84,Ruim,2026-05-19 23:51:00
Olívia,Vargem Bonita,Uva,66,Péssimo,2025-06-28 15:10:00
Olívia,Vargem Bonita,Maracujá,95,Ruim,2025-11-14 06:10:00
Olívia,Vargem Bonita,Banana,80,Ruim,2026-01-13 12:31:00
Olívia,Vargem Bonita,Repolho,54,Regular,2026-02-22 00:19:00
Olívia,Vargem Bonita,Maracujá Pérola,86,Bom,2025-06-29 02:04:00
Olívia,Vargem Bonita,Brócolis - Ramoso,90,Bom,2025-11-18 23:36:00
Olívia,Vargem Bonita,Abacate,99,Péssimo,2025-09-19 11:34:00
Olívia,Vargem Bonita,Mandioca,86,Bom,2025-08-22 00:25:00
Olívia,Vargem Bonita,Banana,75,Regular,2026-02-24 17:45:00
Olívia,Vargem Bonita,Brócolis - Ramoso,74,Ruim,2025-07-17 09:50:00
Olívia,Vargem Bonita,Pimentão,74,Bom,2026-02-14 23:02:00
Olívia,Vargem Bonita,Pimentão,73,Excelente,2025-08-02 01:54:00
Olívia,Vargem Bonita,Banana,96,Ruim,2025-08-15 21:25:00
Olívia,Vargem Bonita,Uva,89,Excelente,2025-09-12 11:01:00
Olívia,Vargem Bonita,Banana,71,Regular,2025-09-13 19:13:00
Olívia,Vargem Bonita,Brócolis - Ramoso,61,Ruim,2025-08-31 00:49:00
Olívia,Vargem Bonita,Chuchu,4,Ruim,2026-02-17 22:17:00
Olívia,Vargem Bonita,Chuchu,2,Regular,2025-06-29 14:20:00
Olívia,Vargem Bonita,Cebolinha,50,Excelente,2025-11-04 17:30:00
Olívia,Vargem Bonita,Repolho,62,Regular,2025-06-26 04:07:00
Olívia,Vargem Bonita,Alface,90,Péssimo,2026-04-26 06:34:00
Olívia,Vargem Bonita,Pimentão,91,Péssimo,2026-01-30 20:27:00
Olívia,Vargem Bonita,Abacate,80,Regular,2026-04-15 03:52:00
Olívia,Vargem Bonita,Repolho,88,Bom,2025-06-23 02:03:00
Olívia,Vargem Bonita,Brócolis - Ramoso,56,Péssimo,2026-03-25 02:37:00
Olívia,Vargem Bonita,Laranja,64,Excelente,2025-10-16 01:51:00
Olívia,Vargem Bonita,Limão,58,Ruim,2026-01-10 17:22:00
Olívia,Vargem Bonita,Maracujá,74,Excelente,2026-02-27 00:44:00
Olívia,Vargem Bonita,Uva Vinífera,4,Péssimo,2025-09-30 10:39:00
Olívia,Vargem Bonita,Chuchu,2,Regular,2025-11-18 14:52:00
Olívia,Vargem Bonita,Repolho,66,Péssimo,2026-04-15 19:26:00
Olívia,Vargem Bonita,Uva Vinífera,7,Péssimo,2026-05-11 09:07:00
Olívia,Vargem Bonita,Laranja,91,Bom,2026-03-14 05:09:00
Olívia,Vargem Bonita,Uva Vinífera,4,Bom,2025-07-18 22:24:00
Olívia,Vargem Bonita,Banana,52,Ruim,2025-10-23 23:31:00
Olívia,Vargem Bonita,Chuchu,9,Bom,2026-05-28 20:20:00
Olívia,Vargem Bonita,Maracujá,88,Péssimo,2025-12-30 15:46:00
Olívia,Vargem Bonita,Brócolis - Cabeça Única,73,Excelente,2026-03-31 19:09:00
Olívia,Vargem Bonita,Limão,85,Péssimo,2025-11-08 05:52:00
Olívia,Vargem Bonita,Maracujá Pérola,68,Péssimo,2026-02-21 19:27:00
Olívia,Vargem Bonita,Mandioca,59,Regular,2026-04-14 10:28:00
Olívia,Vargem Bonita,Banana,82,Excelente,2025-06-18 16:22:00
Olívia,Vargem Bonita,Cebolinha,65,Bom,2026-03-01 13:22:00
Olívia,Vargem Bonita,Mandioca,73,Ruim,2026-05-05 00:56:00
Olívia,Vargem Bonita,Alface,54,Ruim,2026-04-28 12:56:00
Olívia,Vargem Bonita,Maracujá Pérola,66,Péssimo,2025-06-01 05:42:00
Olívia,Vargem Bonita,Brócolis - Ramoso,86,Ruim,2025-09-12 03:03:00
Olívia,Vargem Bonita,Limão,73,Regular,2025-08-15 09:52:00
Olívia,Vargem Bonita,Repolho,73,Bom,2026-02-21 23:53:00
Olívia,Vargem Bonita,Couve,90,Excelente,2025-11-24 11:10:00
Olívia,Vargem Bonita,Brócolis - Cabeça Única,72,Péssimo,2026-01-25 01:15:00
Olívia,Vargem Bonita,Abacate,67,Excelente,2026-02-01 13:37:00
Olívia,Vargem Bonita,Limão,98,Excelente,2025-06-01 05:38:00
Olívia,Vargem Bonita,Chuchu,3,Excelente,2026-01-01 04:07:00
Olívia,Vargem Bonita,Maracujá,56,Ruim,2025-08-03 04:36:00
Olívia,Vargem Bonita,Banana,95,Excelente,2026-03-05 23:27:00
Olívia,Vargem Bonita,Uva Vinífera,9,Ruim,2025-06-06 02:34:00
Olívia,Vargem Bonita,Maracujá Pérola,89,Bom,2025-10-28 21:50:00
Olívia,Vargem Bonita,Abacate,62,Bom,2026-03-19 13:22:00
Olívia,Vargem Bonita,Uva Vinífera,8,Excelente,2026-01-15 16:38:00
Olívia,Vargem Bonita,Chuchu,1,Bom,2025-11-27 18:12:00
Olívia,Vargem Bonita,Brócolis - Ramoso,57,Regular,2025-07-12 03:53:00
Patrícia,Alexandre Gusmão,Alface,81,Bom,2025-06-08 18:19:00
Patrícia,Alexandre Gusmão,Alface,70,Excelente,2026-02-15 20:16:00
Patrícia,Alexandre Gusmão,Chuchu,99,Péssimo,2025-09-24 02:33:00
Patrícia,Alexandre Gusmão,Cebolinha,55,Regular,2025-11-10 01:24:00
Patrícia,Alexandre Gusmão,Cebolinha,91,Ruim,2025-07-01 07:10:00
Patrícia,Alexandre Gusmão,Couve,86,Péssimo,2025-09-05 00:04:00
Patrícia,Alexandre Gusmão,Repolho,85,Péssimo,2026-01-09 11:51:00
Patrícia,Alexandre Gusmão,Couve,62,Ruim,2025-09-11 22:51:00
Patrícia,Alexandre Gusmão,Maracujá,87,Excelente,2025-11-25 06:01:00
Patrícia,Alexandre Gusmão,Couve,72,Regular,2025-06-18 16:46:00
Patrícia,Alexandre Gusmão,Abacate,72,Bom,2025-11-06 17:58:00
Patrícia,Alexandre Gusmão,Mandioca,60,Péssimo,2025-08-24 13:37:00
Patrícia,Alexandre Gusmão,Abacate,64,Bom,2025-10-28 00:13:00
Patrícia,Alexandre Gusmão,Maracujá,74,Ruim,2025-05-30 13:13:00
Patrícia,Alexandre Gusmão,Alface,62,Regular,2026-03-29 05:08:00
Patrícia,Alexandre Gusmão,Maracujá,70,Excelente,2026-05-22 07:38:00
Patrícia,Alexandre Gusmão,Repolho,70,Ruim,2025-07-16 15:59:00
Patrícia,Alexandre Gusmão,Manga,57,Ruim,2025-11-02 12:15:00
Patrícia,Alexandre Gusmão,Tomate,65,Regular,2026-05-24 16:29:00
Patrícia,Alexandre Gusmão,Tomate,94,Excelente,2026-01-23 04:42:00
Patrícia,Alexandre Gusmão,Brazlândia,58,Regular,2025-10-27 21:38:00
Patrícia,Alexandre Gusmão,Alface,84,Excelente,2025-05-29 19:17:00
Patrícia,Alexandre Gusmão,Repolho,79,Péssimo,2025-06-30 07:02:00
Patrícia,Alexandre Gusmão,Cebolinha,94,Ruim,2025-12-15 08:36:00
Patrícia,Alexandre Gusmão,Brócolis - Ramoso,69,Regular,2025-06-02 17:09:00
Patrícia,Alexandre Gusmão,Tomate,77,Bom,2025-11-12 03:52:00
Patrícia,Alexandre Gusmão,Atemóia,80,Regular,2026-02-02 22:24:00
Patrícia,Alexandre Gusmão,Atemóia,57,Excelente,2026-05-23 06:59:00
Patrícia,Alexandre Gusmão,Atemóia,93,Péssimo,2026-02-20 07:14:00
Patrícia,Alexandre Gusmão,Manga,58,Péssimo,2025-11-15 16:10:00
Patrícia,Alexandre Gusmão,Brócolis - Ramoso,54,Bom,2025-12-07 12:26:00
Patrícia,Alexandre Gusmão,Pimentão,54,Bom,2025-09-11 08:39:00
Patrícia,Alexandre Gusmão,Alface,94,Bom,2025-06-29 15:52:00
Patrícia,Alexandre Gusmão,Limão,56,Regular,2025-06-23 19:51:00
Patrícia,Alexandre Gusmão,Repolho,82,Excelente,2026-02-07 13:41:00
Patrícia,Alexandre Gusmão,Cebolinha,61,Excelente,2026-03-02 12:15:00
Patrícia,Alexandre Gusmão,Banana,80,Bom,2025-07-03 12:47:00
