client,location,product,quantity,customerFeedback,date
Natália,Taquara,Repolho,70,Regular,2025-12-14 08:28:00
Natália,Taquara,Planaltina,1,Regular,2025-06-27 17:34:00
Natália,Taquara,Taquara,4,Péssimo,2026-03-09 19:14:00
Natália,Taquara,Manga,70,Péssimo,2025-10-02 00:57:00
Natália,Taquara,Abacate,99,Bom,2025-06-12 03:13:00
Natália,Taquara,Repolho,59,Excelente,2026-03-03 15:18:00
Natália,Taquara,Couve-flor,100,Bom,2026-04-18 20:10:00
Natália,Taquara,Banana,53,Ruim,2026-01-25 02:05:00
Natália,Taquara,Manga,56,Péssimo,2026-02-16 03:09:00
Natália,Taquara,Vargem Bonita,83,Ruim,2025-07-11 00:19:00
Natália,Taquara,Abóbora italiana,89,Excelente,2025-09-23 17:24:00
Natália,Taquara,Banana,67,Péssimo,2026-02-25 17:22:00
Natália,Taquara,Pepino,79,Péssimo,2025-07-25 04:45:00
Natália,Taquara,Abóbora italiana,67,Excelente,2025-10-26 10:59:00
Natália,Taquara,Limão,50,Excelente,2026-04-10 04:34:00
Natália,Taquara,Maracujá,80,Ruim,2026-05-26 19:34:00
Olívia,Vargem Bonita,Brócolis - Cabeça Única,69,Regular,2026-01-13 05:41:00
Olívia,Vargem Bonita,Gama,10,Bom,2025-10-15 13:06:00
Olívia,Vargem Bonita,Repolho,54,Ruim,2026-01-01 23:05:00
Olívia,Vargem Bonita,Brócolis - Ramoso,68,Regular,2026-04-02 07:34:00
Olívia,Vargem Bonita,Brócolis - Cabeça Única,53,Excelente,2025-12-22 12:27:00
Olívia,Vargem Bonita,Repolho,84,Bom,2025-06-22 01:20:00
Olívia,Vargem Bonita,Banana,79,Excelente,2025-11-27 08:16:00
Olívia,Vargem Bonita,Mandioca,58,Excelente,2025-11-23 08:29:00
Olívia,Vargem Bonita,Brócolis - Cabeça Única,77,Bom,2026-05-05 04:27:00
Olívia,Vargem Bonita,Mandioca,91,Bom,2025-10-09 11:12:00
Olívia,Vargem Bonita,Brócolis - Cabeça Única,97,Regular,2025-07-16 09:24:00
Olívia,Vargem Bonita,Limão,72,Ruim,2025-08-17 17:22:00
Olívia,Vargem Bonita,Mandioca,58,Péssimo,2025-08-29 04:28:00
Olívia,Vargem Bonita,Maracujá Pérola,58,Excelente,2026-04-03 21:43:00
Olívia,Vargem Bonita,Pimentão,72,Ruim,2025-12-10 02:32:00
Olívia,Vargem Bonita,Mandioca,61,Excelente,2025-11-15 03:27:00
Olívia,Vargem Bonita,Maracujá Pérola,74,Péssimo,2025-09-22 03:24:00
Olívia,Vargem Bonita,Banana,94,Ruim,2025-06-16 12:24:00
Olívia,Vargem Bonita,Pimentão,94,Bom,2026-01-10 15:14:00
Olívia,Vargem Bonita,Repolho,55,Ruim,2025-08-11 04:21:00
Olívia,Vargem Bonita,Maracujá Pérola,81,Regular,2026-04-02 15:20:00
Olívia,Vargem Bonita,Gama,6,Bom,2025-10-10 22:31:00
Olívia,Vargem Bonita,Repolho,68,Bom,2025-07-20 16:47:00
Olívia,Vargem Bonita,Limão,75,Regular,2025-11-02 02:11:00
Olívia,Vargem Bonita,Mandioca,52,Regular,2025-10-09 20:03:00
Olívia,Vargem Bonita,Tabatinga,3,Ruim,2026-04-03 04:51:00
Olívia,Vargem Bonita,Brócolis - Ramoso,70,Péssimo,2026-05-20 16:15:00
Olívia,Vargem Bonita,Tabatinga,9,Ruim,2026-04-19 22:20:00
Olívia,Vargem Bonita,Gengibre,51,Excelente,2026-04-12 03:57:00
Olívia,Vargem Bonita,Mandioca,97,Péssimo,2026-02-27 17:00:00
Olívia,Vargem Bonita,Gengibre,71,Péssimo,2025-07-31 09:11:00
Olívia,Vargem Bonita,Pimentão,99,Regular,2025-11-23 14:50:00
Olívia,Vargem Bonita,Mandioca,99,Péssimo,2025-06-12 05:17:00
Olívia,Vargem Bonita,Gama,6,Bom,2026-03-31 09:25:00
Olívia,Vargem Bonita,Gama,2,Excelente,2026-05-07 16:53:00
Olívia,Vargem Bonita,Brócolis - Cabeça Única,98,Péssimo,2026-01-23 06:30:00
Olívia,Vargem Bonita,Maracujá Pérola,94,Regular,2025-11-18 20:44:00
Olívia,Vargem Bonita,Pitaia,50,Ruim,2025-10-31 11:03:00
Olívia,Vargem Bonita,Tabatinga,6,Regular,2025-10-25 00:15:00
Olívia,Vargem Bonita,Gengibre,51,Bom,2025-09-13 22:52:00
Olívia,Vargem Bonita,Mandioca,98,Bom,2025-09-24 19:37:00
Olívia,Vargem Bonita,Pimentão,74,Excelente,2026-03-13 18:57:00
Olívia,Vargem Bonita,Gama,9,Péssimo,2026-02-08 06:52:00
Olívia,Vargem Bonita,Pimentão,90,Regular,2025-07-24 20:50:00
Olívia,Vargem Bonita,Mandioca,97,Excelente,2025-07-07 04:15:00
Olívia,Vargem Bonita,Alface,91,Bom,2026-04-07 21:03:00
Olívia,Vargem Bonita,Repolho,67,Ruim,2025-08-18 19:01:00
Olívia,Vargem Bonita,Maracujá Pérola,83,Péssimo,2026-05-03 22:20:00
Olívia,Vargem Bonita,Brócolis - Ramoso,51,Péssimo,2025-12-26 08:35:00
Olívia,Vargem Bonita,Gengibre,82,Ruim,2025-09-02 19:52:00
Olívia,Vargem Bonita,Tabatinga,4,Regular,2025-07-22 05:16:00
Olívia,Vargem Bonita,Alface,65,Péssimo,2026-01-19 05:24:00
Olívia,Vargem Bonita,Maracujá Pérola,73,Ruim,2026-04-21 21:34:00
Olívia,Vargem Bonita,Pimentão,56,Regular,2025-06-06 15:34:00
Olívia,Vargem Bonita,Tabatinga,3,Péssimo,2026-03-05 20:01:00
Olívia,Vargem Bonita,Brócolis - Ramoso,65,Ruim,2026-02-28 18:41:00
Olívia,Vargem Bonita,Maracujá,75,Péssimo,2026-03-30 19:11:00
Olívia,Vargem Bonita,Brócolis - Ramoso,87,Bom,2025-07-24 14:12:00
Olívia,Vargem Bonita,Maracujá,99,Regular,2026-01-22 08:18:00
Olívia,Vargem Bonita,Pitaia,70,Ruim,2025-08-02 03:19:00
Olívia,Vargem Bonita,Pimentão,67,Regular,2025-07-01 03:53:00
Olívia,Vargem Bonita,Alface,79,Bom,2026-04-18 07:49:00
Olívia,Vargem Bonita,Limão,70,Excelente,2025-10-11 02:38:00
Olívia,Vargem Bonita,Repolho,77,Ruim,2025-09-25 21:23:00
Olívia,Vargem Bonita,Limão,53,Excelente,2025-09-06 12:41:00
Olívia,Vargem Bonita,Limão,79,Péssimo,2026-03-20 05:18:00
Olívia,Vargem Bonita,Gama,6,Ruim,2026-03-23 16:24:00
Olívia,Vargem Bonita,Tabatinga,2,Bom,2025-10-27 01:07:00
Olívia,Vargem Bonita,Gama,10,Péssimo,2025-10-10 02:45:00
Olívia,Vargem Bonita,Repolho,90,Excelente,2026-05-30 09:08:00
Olívia,Vargem Bonita,Tabatinga,5,Excelente,2026-04-20 04:08:00
Olívia,Vargem Bonita,Repolho,81,Péssimo,2025-09-26 08:46:00
Olívia,Vargem Bonita,Manga,60,Ruim,2025-11-05 09:40:00
Olívia,Vargem Bonita,Maracujá Pérola,60,Bom,2026-01-30 04:20:00
Olívia,Vargem Bonita,Brócolis - Cabeça Única,87,Regular,2025-11-07 00:59:00
Olívia,Vargem Bonita,Gama,9,Excelente,2025-08-20 22:00:00
Olívia,Vargem Bonita,Mandioca,65,Excelente,2025-11-01 05:49:00
Olívia,Vargem Bonita,Gama,5,Ruim,2025-12-20 14:46:00
Olívia,Vargem Bonita,Maracujá,57,Regular,2025-11-26 16:00:00
Olívia,Vargem Bonita,Brócolis - Ramoso,60,Excelente,2025-11-15 11:44:00
Olívia,Vargem Bonita,Couve,77,Péssimo,2025-12-06 08:21:00
Olívia,Vargem Bonita,Pitaia,53,Péssimo,2025-11-20 18:58:00
Olívia,Vargem Bonita,Pitaia,81,Péssimo,2025-11-14 13:42:00
Olívia,Vargem Bonita,Brócolis - Cabeça Única,72,Bom,2025-08-23 06:50:00
Olívia,Vargem Bonita,Cebolinha,86,Bom,2026-03-28 03:52:00
Olívia,Vargem Bonita,Brócolis - Cabeça Única,55,Regular,2026-01-18 08:54:00
Olívia,Vargem Bonita,Atemóia,7,Excelente,2026-05-07 04:25:00
Olívia,Vargem Bonita,Couve,50,Regular,2026-03-09 19:39:00
Olívia,Vargem Bonita,Gengibre,57,Ruim,2025-08-02 07:44:00
Olívia,Vargem Bonita,Couve,65,Ruim,2025-10-14 15:40:00
Olívia,Vargem Bonita,Alface,72,Regular,2025-11-06 19:15:00
Olívia,Vargem Bonita,Gengibre,94,Regular,2026-04-27 14:02:00
Olívia,Vargem Bonita,Maracujá,75,Excelente,2025-12-06 05:58:00
Olívia,Vargem Bonita,Laranja,65,Excelente,2026-04-28 19:41:00
Olívia,Vargem Bonita,Milho-verde,75,Péssimo,2025-08-19 06:37:00
Olívia,Vargem Bonita,Abacate,89,Regular,2026-02-03 18:43:00
Olívia,Vargem Bonita,Pitaia,65,Excelente,2026-03-09 19:26:00
Olívia,Vargem Bonita,Brócolis - Cabeça Única,52,Péssimo,2025-12-25 04:16:00
Olívia,Vargem Bonita,Alface,63,Excelente,2025-07-16 21:45:00
Olívia,Vargem Bonita,Couve,71,Regular,2025-09-27 08:08:00
Patrícia,Alexandre Gusmão,Maracujá,71,Ruim,2025-08-17 13:41:00
Patrícia,Alexandre Gusmão,Graviola,55,Regular,2025-12-04 18:12:00
Patrícia,Alexandre Gusmão,Alface,100,Excelente,2026-01-06 20:20:00
Patrícia,Alexandre Gusmão,Graviola,74,Excelente,2026-01-18 07:21:00
Patrícia,Alexandre Gusmão,Alface,95,Excelente,2026-01-31 22:10:00
Patrícia,Alexandre Gusmão,Cebolinha,95,Péssimo,2025-09-05 13:10:00
Patrícia,Alexandre Gusmão,Atemóia,83,Excelente,2025-10-30 12:35:00
Patrícia,Alexandre Gusmão,Graviola,58,Excelente,2025-08-17 09:01:00
Patrícia,Alexandre Gusmão,Graviola,97,Ruim,2025-09-24 20:16:00
Patrícia,Alexandre Gusmão,Chuchu,64,Excelente,2026-03-23 13:47:00
Patrícia,Alexandre Gusmão,Maracujá,70,Regular,2025-11-20 04:09:00
Patrícia,Alexandre Gusmão,Limão,51,Péssimo,2025-08-23 20:39:00
Patrícia,Alexandre Gusmão,Maracujá,94,Bom,2026-04-14 20:52:00
Patrícia,Alexandre Gusmão,Cebolinha,79,Ruim,2026-01-04 09:59:00
Patrícia,Alexandre Gusmão,Limão,55,Regular,2026-05-14 21:16:00
Patrícia,Alexandre Gusmão,Brazlândia,56,Regular,2025-08-17 18:42:00
Patrícia,Alexandre Gusmão,Cebolinha,99,Excelente,2026-01-30 01:15:00
Patrícia,Alexandre Gusmão,Brazlândia,90,Ruim,2025-07-03 00:02:00
Patrícia,Alexandre Gusmão,Pimentão,54,Bom,2025-11-23 14:35:00
Patrícia,Alexandre Gusmão,Atemóia,56,Péssimo,2026-04-21 14:52:00
Patrícia,Alexandre Gusmão,Mandioca,84,Péssimo,2025-09-02 07:55:00
Patrícia,Alexandre Gusmão,Atemóia,63,Ruim,2025-09-12 14:06:00
Patrícia,Alexandre Gusmão,Graviola,71,Excelente,2025-07-21 16:57:00
Patrícia,Alexandre Gusmão,Cebola,8,Excelente,2025-06-01 21:14:00
Patrícia,Alexandre Gusmão,Chuchu,96,Excelente,2025-06-08 05:52:00
Patrícia,Alexandre Gusmão,Pimentão,100,Ruim,2025-06-12 05:04:00
Patrícia,Alexandre Gusmão,Pimentão,86,Regular,2025-07-02 03:06:00
Patrícia,Alexandre Gusmão,Brazlândia,55,Excelente,2025-07-07 18:36:00
Patrícia,Alexandre Gusmão,Chuchu,98,Ruim,2025-06-29 19:07:00
Patrícia,Alexandre Gusmão,Cebola,5,Bom,2026-05-03 21:27:00
Patrícia,Alexandre Gusmão,Maracujá,51,Bom,2026-02-05 11:02:00
Patrícia,Alexandre Gusmão,Chuchu,67,Regular,2025-10-13 23:10:00
Patrícia,Alexandre Gusmão,Alface,85,Regular,2025-10-23 09:36:00
Patrícia,Alexandre Gusmão,Cebolinha,98,Ruim,2026-03-22 17:43:00
Patrícia,Alexandre Gusmão,Alface,75,Bom,2025-08-05 10:27:00
Patrícia,Alexandre Gusmão,Banana,94,Bom,2025-07-17 23:18:00
Patrícia,Alexandre Gusmão,Maracujá,80,Bom,2025-12-25 07:29:00
Patrícia,Alexandre Gusmão,Alface,93,Bom,2025-12-02 09:54:00
Patrícia,Alexandre Gusmão,Limão,51,Péssimo,2026-05-25 00:13:00
Patrícia,Alexandre Gusmão,Pimentão,84,Péssimo,2025-08-26 18:34:00
Patrícia,Alexandre Gusmão,Goiaba,76,Ruim,2026-02-27 07:42:00
Patrícia,Alexandre Gusmão,Maracujá,79,Ruim,2025-10-31 22:24:00
Patrícia,Alexandre Gusmão,Alface,80,Excelente,2026-03-29 04:15:00
Patrícia,Alexandre Gusmão,Tangerina,65,Ruim,2026-03-08 11:23:00
Patrícia,Alexandre Gusmão,Manga,88,Péssimo,2025-09-21 13:29:00
Patrícia,Alexandre Gusmão,Limão,53,Bom,2025-06-08 04:12:00
Patrícia,Alexandre Gusmão,Maracujá,72,Bom,2025-08-22 00:33:00
Patrícia,Alexandre Gusmão,Maracujá,65,Bom,2025-12-07 08:01:00
Patrícia,Alexandre Gusmão,Alface,76,Ruim,2026-03-02 07:32:00
Patrícia,Alexandre Gusmão,Atemóia,51,Péssimo,2025-12-07 18:06:00
Patrícia,Alexandre Gusmão,Atemóia,62,Bom,2025-06-14 11:53:00
Patrícia,Alexandre Gusmão,Graviola,96,Regular,2025-10-01 15:12:00
Patrícia,Alexandre Gusmão,Goiaba,62,Bom,2026-05-17 09:29:00
Patrícia,Alexandre Gusmão,Pimentão,54,Ruim,2025-11-03 12:11:00
Patrícia,Alexandre Gusmão,Graviola,95,Bom,2025-06-13 23:44:00
Patrícia,Alexandre Gusmão,Atemóia,60,Bom,2025-12-30 23:28:00
Patrícia,Alexandre Gusmão,Atemóia,63,Ruim,2025-11-08 12:40:00
Patrícia,Alexandre Gusmão,Graviola,60,Regular,2026-05-05 20:35:00
Patrícia,Alexandre Gusmão,Goiaba,53,Péssimo,2025-09-14 09:43:00
Patrícia,Alexandre Gusmão,Limão,88,Regular,2025-07-23 04:33:00
Patrícia,Alexandre Gusmão,Chuchu,57,Ruim,2026-05-05 06:57:00
Patrícia,Alexandre Gusmão,Vargem Bonita,1,Péssimo,2025-08-31 11:41:00
Patrícia,Alexandre Gusmão,Cebola,8,Ruim,2025-07-28 22:34:00
Patrícia,Alexandre Gusmão,Limão,61,Bom,2025-10-02 19:29:00
Patrícia,Alexandre Gusmão,Limão,77,Bom,2026-01-10 07:13:00
Patrícia,Alexandre Gusmão,Atemóia,61,Ruim,2025-08-04 00:10:00
Patrícia,Alexandre Gusmão,Pimentão,83,Regular,2026-03-18 17:16:00
Patrícia,Alexandre Gusmão,Goiaba,80,Ruim,2025-08-04 00:18:00
Patrícia,Alexandre Gusmão,Graviola,95,Péssimo,2025-11-05 10:20:00
Patrícia,Alexandre Gusmão,Uva,55,Regular,2026-02-16 14:00:00
Patrícia,Alexandre Gusmão,Chuchu,82,Ruim,2025-08-14 08:05:00
Patrícia,Alexandre Gusmão,Tangerina,98,Bom,2026-01-01 04:23:00
Patrícia,Alexandre Gusmão,Goiaba,66,Péssimo,2025-09-22 16:38:00
Patrícia,Alexandre Gusmão,Banana,76,Regular,2026-01-10 00:34:00
Patrícia,Alexandre Gusmão,Cebola,7,Excelente,2026-04-11 07:28:00
Patrícia,Alexandre Gusmão,Maracujá,66,Regular,2025-10-31 23:34:00
Patrícia,Alexandre Gusmão,Goiaba,76,Péssimo,2025-07-25 20:31:00
Patrícia,Alexandre Gusmão,Alface,66,Péssimo,2025-09-05 07:38:00
Patrícia,Alexandre Gusmão,Atemóia,68,Regular,2025-09-10 12:48:00
Patrícia,Alexandre Gusmão,Alface,54,Bom,2026-01-28 02:20:00
Patrícia,Alexandre Gusmão,Limão,52,Bom,2025-06-21 11:16:00
Patrícia,Alexandre Gusmão,Maracujá,72,Excelente,2026-03-24 16:50:00
Patrícia,Alexandre Gusmão,Goiaba,88,Péssimo,2025-06-29 07:33:00
Patrícia,Alexandre Gusmão,Limão,59,Excelente,2025-12-17 10:05:00
Patrícia,Alexandre Gusmão,Chuchu,85,Bom,2026-03-05 23:11:00
Patrícia,Alexandre Gusmão,Chuchu,65,Regular,2026-01-11 16:17:00
Patrícia,Alexandre Gusmão,Cebolinha,55,Bom,2026-02-17 18:34:00
Patrícia,Alexandre Gusmão,Tangerina,77,Regular,2025-10-16 01:11:00
Patrícia,Alexandre Gusmão,Atemóia,80,Excelente,2026-04-12 01:40:00
Patrícia,Alexandre Gusmão,Mandioca,67,Péssimo,2025-12-07 19:22:00
Patrícia,Alexandre Gusmão,Mandioca,62,Regular,2026-04-15 18:15:00
Patrícia,Alexandre Gusmão,Banana,98,Bom,2026-04-21 15:38:00
Patrícia,Alexandre Gusmão,Tangerina,57,Regular,2026-02-01 23:28:00
Patrícia,Alexandre Gusmão,Pimentão,53,Regular,2026-05-20 02:33:00
Patrícia,Alexandre Gusmão,Graviola,77,Ruim,2025-08-24 16:12:00
Patrícia,Alexandre Gusmão,Cebola,7,Péssimo,2025-06-10 20:39:00
Patrícia,Alexandre Gusmão,Uva,51,Bom,2026-03-26 08:04:00
Patrícia,Alexandre Gusmão,Banana,53,Ruim,2025-07-24 18:05:00
Patrícia,Alexandre Gusmão,Banana,55,Excelente,2025-10-06 10:04:00
Patrícia,Alexandre Gusmão,Tangerina,83,Ruim,2025-11-20 22:15:00
Rafaela,Brazlândia,Uva,74,Excelente,2025-10-10 16:21:00
Rafaela,Brazlândia,Banana,64,Ruim,2025-07-23 07:28:00
Rafaela,Brazlândia,Banana,98,Péssimo,2026-03-04 07:19:00
Rafaela,Brazlândia,Tangerina,71,Excelente,2026-01-03 12:34:00
Rafaela,Brazlândia,Goiaba,97,Regular,2026-04-13 18:54:00
Rafaela,Brazlândia,Banana,92,Péssimo,2025-06-06 04:47:00
Rafaela,Brazlândia,Abóbora italiana,80,Ruim,2025-11-29 19:12:00
Rafaela,Brazlândia,Goiaba,58,Bom,2025-07-09 10:42:00
Rafaela,Brazlândia,Chuchu,90,Bom,2025-09-23 02:34:00
Rafaela,Brazlândia,Uva,58,Péssimo,2025-09-21 15:50:00
Rafaela,Brazlândia,Tomate,51,Péssimo,2025-06-19 10:56:00
Rafaela,Brazlândia,Atemóia,71,Bom,2025-06-09 11:58:00
Rafaela,Brazlândia,Tomate,87,Bom,2026-04-05 15:42:00
Rafaela,Brazlândia,Abóbora italiana,96,Ruim,2026-03-20 08:53:00
Rafaela,Brazlândia,Atemóia,83,Ruim,2026-02-21 03:16:00
Rafaela,Brazlândia,Tomate,62,Excelente,2025-10-10 01:57:00
Rafaela,Brazlândia,Abóbora italiana,81,Bom,2025-08-08 19:22:00
Rafaela,Brazlândia,Brazlândia,1,Ruim,2025-09-02 23:56:00
Rafaela,Brazlândia,Abacate,61,Regular,2025-10-26 13:51:00
Rafaela,Brazlândia,Abóbora italiana,88,Regular,2025-10-29 21:15:00
Rafaela,Brazlândia,Mandioca,80,Bom,2026-01-29 21:03:00
Rafaela,Brazlândia,Atemóia,77,Excelente,2025-08-15 21:23:00
Rafaela,Brazlândia,Tomate,96,Bom,2025-06-19 03:23:00
Rafaela,Brazlândia,Chuchu,63,Regular,2025-11-24 06:38:00
Rafaela,Brazlândia,Tomate,94,Péssimo,2025-06-28 03:51:00
Rafaela,Brazlândia,Mandioca,96,Ruim,2026-03-02 22:15:00
Rafaela,Brazlândia,Atemóia,94,Péssimo,2026-04-23 09:25:00
Rafaela,Brazlândia,Atemóia,94,Bom,2026-05-08 23:17:00
Rafaela,Brazlândia,Tangerina,73,Bom,2026-05-28 14:09:00
Rafaela,Brazlândia,Goiaba,57,Péssimo,2026-03-29 23:37:00
Rafaela,Brazlândia,Banana,66,Ruim,2025-07-29 05:46:00
Rafaela,Brazlândia,Cebolinha,8,Bom,2025-06-29 10:42:00
Rafaela,Brazlândia,Tangerina,55,Bom,2025-08-25 17:24:00
Rafaela,Brazlândia,Uva,95,Péssimo,2026-03-08 18:28:00
Rafaela,Brazlândia,Uva,51,Bom,2026-04-12 13:22:00
Rafaela,Brazlândia,Limão,85,Bom,2026-01-21 01:09:00
Rafaela,Brazlândia,Goiaba,90,Ruim,2025-07-19 10:57:00
Rafaela,Brazlândia,Pimentão,64,Regular,2025-09-26 03:35:00
Rafaela,Brazlândia,Abóbora italiana,86,Regular,2025-08-10 04:26:00
Rafaela,Brazlândia,Goiaba,79,Ruim,2025-06-01 10:27:00
Rafaela,Brazlândia,Abacate,67,Péssimo,2025-07-27 20:22:00
Rafaela,Brazlândia,Atemóia,64,Regular,2026-02-09 21:33:00
Rafaela,Brazlândia,Atemóia,59,Péssimo,2025-10-21 22:37:00
Rafaela,Brazlândia,Banana,88,Excelente,2025-07-07 17:14:00
Rafaela,Brazlândia,Pimentão,95,Ruim,2025-10-13 17:33:00
Rafaela,Brazlândia,Pimentão,72,Bom,2025-12-24 02:09:00
Rafaela,Brazlândia,Repolho,50,Regular,2026-04-22 21:47:00
Rafaela,Brazlândia,Tomate,93,Regular,2025-11-17 05:14:00
Rafaela,Brazlândia,Maracujá,67,Ruim,2026-02-03 01:43:00
Rafaela,Brazlândia,Pimentão,89,Regular,2025-10-20 02:54:00
Rafaela,Brazlândia,Limão,64,Excelente,2025-06-23 07:20:00
Rafaela,Brazlândia,Banana,60,Péssimo,2026-04-13 13:19:00
Rafaela,Brazlândia,Alface,51,Bom,2025-07-14 09:32:00
Rafaela,Brazlândia,Brazlândia,9,Ruim,2026-05-09 13:04:00
Rafaela,Brazlândia,Pimentão,86,Ruim,2026-02-19 10:05:00
Rafaela,Brazlândia,Alface,76,Ruim,2026-02-17 08:38:00
Rafaela,Brazlândia,Abacate,89,Regular,2026-01-12 15:22:00
Rafaela,Brazlândia,Goiaba,59,Regular,2025-08-14 15:05:00
Rafaela,Brazlândia,Chuchu,50,Regular,2025-08-29 15:54:00
Rafaela,Brazlândia,Abóbora italiana,89,Péssimo,2025-10-03 20:03:00
Rafaela,Brazlândia,Abacate,93,Ruim,2025-08-25 18:32:00
Rafaela,Brazlândia,Chuchu,77,Ruim,2026-03-12 13:24:00
Rafaela,Brazlândia,Mandioca,84,Bom,2025-11-11 15:58:00
Rafaela,Brazlândia,Abóbora italiana,67,Bom,2025-08-05 21:21:00
Rafaela,Brazlândia,Brócolis - Cabeça Única,61,Péssimo,2025-11-17 22:33:00
Rafaela,Brazlândia,Limão,58,Excelente,2025-12-03 14:39:00
Rafaela,Brazlândia,Banana,52,Regular,2025-09-04 00:52:00
Rafaela,Brazlândia,Abacate,73,Regular,2025-06-16 11:39:00
Rafaela,Brazlândia,Uva,56,Péssimo,2025-09-15 10:23:00
Rafaela,Brazlândia,Alface,75,Bom,2025-07-21 20:07:00
Rafaela,Brazlândia,Cenoura,8,Bom,2026-05-30 23:41:00
Rafaela,Brazlândia,Repolho,91,Excelente,2025-08-30 21:59:00
Rafaela,Brazlândia,Chuchu,83,Bom,2025-07-16 03:12:00
Rafaela,Brazlândia,Maracujá,63,Bom,2026-04-17 20:25:00
Rafaela,Brazlândia,Brócolis - Cabeça Única,89,Péssimo,2026-05-08 13:17:00
Rafaela,Brazlândia,Cajamanga,73,Excelente,2026-05-06 05:27:00
Rafaela,Brazlândia,Cajamanga,64,Péssimo,2025-06-21 23:51:00
Rafaela,Brazlândia,Maracujá,63,Bom,2026-02-07 20:10:00
Rafaela,Brazlândia,Mandioca,86,Ruim,2026-04-06 12:08:00
Rafaela,Brazlândia,Atemóia,84,Bom,2025-06-14 05:53:00
Rafaela,Brazlândia,Banana,61,Ruim,2025-09-24 22:42:00
Rafaela,Brazlândia,Pimentão,55,Péssimo,2025-06-25 15:42:00
Rafaela,Brazlândia,Uva,83,Péssimo,2026-04-23 23:06:00
Rafaela,Brazlândia,Manga,89,Excelente,2026-02-06 17:38:00
Rafaela,Brazlândia,Goiaba,89,Excelente,2026-04-02 14:59:00
Rafaela,Brazlândia,Alface,85,Excelente,2025-12-04 20:52:00
Rafaela,Brazlândia,Abacate,96,Regular,2025-12-01 11:02:00
Rafaela,Brazlândia,Manga,68,Regular,2025-10-14 03:59:00
Rafaela,Brazlândia,Cenoura,7,Bom,2025-09-12 18:07:00
Rafaela,Brazlândia,Cebolinha,4,Ruim,2026-04-09 03:33:00
Rafaela,Brazlândia,Uva,55,Péssimo,2026-04-15 00:40:00
Rafaela,Brazlândia,Tangerina,99,Excelente,2025-11-15 04:50:00
Rafaela,Brazlândia,Brazlândia,10,Bom,2026-05-30 23:35:00
Rafaela,Brazlândia,Brócolis - Cabeça Única,88,Bom,2026-03-12 14:15:00
Rafaela,Brazlândia,Ceilândia,54,Regular,2025-06-09 05:51:00
Rafaela,Brazlândia,Ceilândia,67,Péssimo,2026-03-13 13:34:00
Rafaela,Brazlândia,Goiaba,76,Péssimo,2026-03-07 15:44:00
Rafaela,Brazlândia,Cenoura,2,Péssimo,2025-06-11 16:57:00
Rafaela,Brazlândia,Brócolis - Cabeça Única,71,Ruim,2026-01-16 21:20:00
Rafaela,Brazlândia,Banana,94,Bom,2026-05-10 09:36:00
Sabrina,Ceilândia,Couve,67,Excelente,2026-04-11 07:13:00
Sabrina,Ceilândia,Repolho,80,Péssimo,2025-06-30 02:17:00
Sabrina,Ceilândia,Tangerina,90,Regular,2025-11-14 06:12:00
Sabrina,Ceilândia,Tangerina,89,Regular,2026-05-31 10:51:00
Sabrina,Ceilândia,Tangerina,96,Péssimo,2025-09-18 04:01:00
Sabrina,Ceilândia,Couve,83,Ruim,2025-12-04 01:15:00
Sabrina,Ceilândia,Uva,10,Excelente,2026-01-18 14:29:00
Sabrina,Ceilândia,Manga,51,Ruim,2025-08-22 16:56:00
Sabrina,Ceilândia,Uva,8,Bom,2025-09-23 20:26:00
Sabrina,Ceilândia,Tangerina,79,Bom,2025-11-21 01:51:00
Sabrina,Ceilândia,Mandioca,67,Regular,2026-02-28 05:20:00
Sabrina,Ceilândia,Abóbora japonesa - Tetsukabut,2,Bom,2025-12-28 21:03:00
Sabrina,Ceilândia,Manga,81,Bom,2026-04-20 19:43:00
Sabrina,Ceilândia,Mandioca,89,Excelente,2025-12-29 00:30:00
Sabrina,Ceilândia,Uva Vinífera,8,Péssimo,2025-07-26 08:03:00
Sabrina,Ceilândia,Coco,74,Ruim,2026-03-23 18:28:00
Sabrina,Ceilândia,Limão,91,Regular,2025-09-30 03:17:00
Sabrina,Ceilândia,Uva,1,Excelente,2026-04-07 06:09:00
Sabrina,Ceilândia,Chuchu,94,Péssimo,2025-11-10 02:12:00
Sabrina,Ceilândia,Alface,96,Péssimo,2025-08-12 09:10:00
Sabrina,Ceilândia,Acerola,85,Excelente,2025-07-13 08:04:00
Sabrina,Ceilândia,Uva,2,Ruim,2025-06-02 07:44:00
Sabrina,Ceilândia,Tangerina,79,Excelente,2026-02-02 00:17:00
Sabrina,Ceilândia,Mandioca,91,Bom,2025-07-15 10:31:00
Sabrina,Ceilândia,Tangerina,57,Péssimo,2026-02-18 02:14:00
Sabrina,Ceilândia,Uva Vinífera,8,Excelente,2025-11-15 07:21:00
Sabrina,Ceilândia,Limão,58,Regular,2025-09-08 08:42:00
Sabrina,Ceilândia,Tangerina,73,Bom,2025-12-30 19:00:00
Sabrina,Ceilândia,Acerola,83,Regular,2025-12-06 10:02:00
Sabrina,Ceilândia,Acerola,77,Excelente,2025-12-21 17:32:00
Sabrina,Ceilândia,Banana,67,Excelente,2025-11-08 11:17:00
Sabrina,Ceilândia,Manga,61,Ruim,2026-05-08 12:41:00
Sabrina,Ceilândia,Acerola,79,Péssimo,2026-04-16 21:52:00
